geo,date,yoy_official,sum_contrib,C_CP01,C_CP02,C_CP03,C_CP04,C_CP05,C_CP06,C_CP07,C_CP08,C_CP09,C_CP10,C_CP11,C_CP12,diff
EA,2000-09-01,2.395930932940704,2.4223801808310537,-1.4396352329790119,-0.27301797880562556,-0.636720219299416,0.39528479102727754,-0.07563599937344359,2.4511836845625163,-0.0030594688462933397,0.3154130025199489,-0.05298229592430548,0.5621729178118607,0.4592177948308472,0.7201591853066989,0.026449247890349525
EA,2000-10-01,2.3815895103023843,2.3819156312027676,-1.4349043875893044,-0.29873032121972853,-0.626606848985362,0.43251207223850024,-0.06385215522135004,2.46121404507247,-0.11392943939786235,0.3009908310163409,-0.04079806654022776,0.569825114828468,0.4682367322704971,0.7279580547303264,0.00032612090038330876
EA,2000-11-01,2.4585783003741257,2.432513804493766,-1.4073503747250966,-0.2892329793109112,-0.6300553206788277,0.4578352515675337,-0.05986724543730927,2.4548895737494343,-0.060819810189827996,0.31289977940430747,-0.09617914962129498,0.5672639271640505,0.46335496093780043,0.7197751916339075,-0.02606449588035975
EA,2000-12-01,2.49034491943001,2.4689738835476844,-1.36713419443083,-0.29385724025078425,-0.6279431321586971,0.36247685962607423,-0.053838014375481726,2.4489572224955394,-0.2861781188645847,0.3090863811225026,0.14494996219675146,0.5653753137429423,0.5501908674107553,0.7168879770334966,-0.021371035882325362
EA,2001-01-01,1.9965393318248426,2.0255923343330107,0.18994209818830587,-0.06717461342871006,-0.15383886876650402,-0.04839298488436691,-0.022915327724802134,0.8050544161319262,0.14251279946843337,-0.015824443113462688,-0.07680382214516976,0.07292686363235598,0.45120282695549563,0.7489033900195089,0.029053002508168113
EA,2001-02-01,1.9769138914687456,1.9960566446115258,0.21430189496960708,-0.04698307634821167,-0.3167466231973626,-0.06950214228717985,-0.018346652163269597,0.8007248642123062,0.20799496106916776,0.022643953630994276,-0.05508816892148229,0.07149709968501758,0.43782672320387744,0.7477338107580616,0.019142753142780133
EA,2001-03-01,2.208994708994716,2.2278386401744363,0.3828823254944833,-0.044139375418327,-0.09960125506308208,-0.12985981910836106,-0.0032745778555223043,0.7973083505213464,0.05296677944363865,0.0406613482197714,-0.040337154995185344,0.07044831605560041,0.4431032023379024,0.7576805005421714,0.018843931179720386
EA,2001-04-01,2.722347033170358,2.7392714239611853,0.44479104694003124,-0.022521077662642074,0.00467006937034564,-0.10212476800765655,0.008070239475491923,0.7941323055527133,0.24245592264222257,0.08178084213438068,-0.028992087007226195,0.07009969542497793,0.4630152394685853,0.7838939956299614,0.016924390790827193
EA,2001-05-01,3.0887011615628124,3.0993290744932045,0.6120326206113244,-0.02128103910285442,0.0254951057872619,-0.14918546551133327,0.020361658787314864,0.7964915807609527,0.3701004484800821,0.10326192038006775,0.002454261375357088,0.070444396557849,0.48332089480856244,0.7858326915586199,0.010627912930392114
EA,2001-06-01,2.8537611783271855,2.8577712788193046,0.6244525321929656,-0.017900973752933973,0.02724168118719285,-0.14106567095750067,0.025976716733141364,0.8003444556126588,0.09894472903841493,0.12512235595039387,-0.022656303444164524,0.07047365941690054,0.4811902460721227,0.7856478507701135,0.00401010049211914
